customer_key,customer_code,first_name,last_name,email,age_group,gender,loyalty_tier,signup_date
4660,CUST-04660,Sipho,Kruger,customer4660@email.com,18-24,M,Silver,2019-07-22
4661,CUST-04661,Tumi,Reddy,customer4661@email.com,45-54,F,Silver,2020-02-10
4662,CUST-04662,Priya,Reddy,customer4662@email.com,18-24,M,Silver,2022-05-06
4663,CUST-04663,Faith,Pillay,customer4663@email.com,45-54,M,Bronze,2019-10-16
4664,CUST-04664,Bongani,Mahlangu,customer4664@email.com,45-54,M,Gold,2018-04-06
4665,CUST-04665,Michael,Mabaso,customer4665@email.com,55+,F,Bronze,2023-02-13
4666,CUST-04666,Nomvula,van der Merwe,customer4666@email.com,55+,F,Gold,2018-01-18
4667,CUST-04667,Zanele,Mthembu,,55+,M,Bronze,2021-01-17
4668,CUST-04668,Zanele,Coetzee,customer4668@email.com,45-54,M,Bronze,2019-07-09
4669,CUST-04669,Pieter,Khumalo,customer4669@email.com,45-54,F,Bronze,2022-09-27
4670,CUST-04670,Mpho,Kruger,customer4670@email.com,55+,F,Gold,2018-04-10
4671,CUST-04671,Kagiso,Mokoena,customer4671@email.com,25-34,F,Bronze,2021-10-01
4672,CUST-04672,Aisha,Coetzee,,35-44,F,Silver,2018-11-25
4673,CUST-04673,Kagiso,Kruger,customer4673@email.com,25-34,M,Platinum,2021-03-08
4674,CUST-04674,Brenda,Reddy,customer4674@email.com,35-44,M,Bronze,2021-02-02
4675,CUST-04675,Sanele,van der Merwe,customer4675@email.com,35-44,F,Silver,2018-06-09
4676,CUST-04676,  Sarah,Patel,customer4676@email.com,35-44,F,Bronze,2023-11-04
4677,CUST-04677,Hendrik,Mokoena,customer4677@email.com,25-34,M,Silver,2022-05-01
4678,CUST-04678,Andrew,Mosia,customer4678@email.com,35-44,F,Gold,2019-05-28
4679,CUST-04679,Yolanda,Smith,customer4679@email.com,55+,M,Silver,2019-12-16
4680,CUST-04680,Andrew,Dlamini,customer4680@email.com,18-24,F,Gold,2021-01-16
4681,CUST-04681,Thandi,van der Merwe,customer4681@email.com,25-34,F,Gold,2022-12-01
4682,CUST-04682,Kagiso,Pretorius,customer4682@email.com,55+,F,Bronze,2024-01-07
4683,CUST-04683,Aisha,Jacobs,customer4683@email.com,55+,F,Silver,2020-02-04
4684,CUST-04684,Lerato,Dlamini,customer4684@email.com,55+,F,Bronze,2018-08-01
4685,CUST-04685,Brenda,Kruger,customer4685@email.com,25-34,F,Bronze,2022-08-09
4686,CUST-04686,LEBO,Jacobs,customer4686@email.com,45-54,F,Platinum,2022-10-19
4687,CUST-04687,Naledi,Kruger,customer4687@email.com,55+,M,Bronze,2018-05-29
4688,CUST-04688,Sipho,Mabaso,customer4688@email.com,35-44,F,Bronze,2021-08-16
4689,CUST-04689,Priya,Tshabalala,customer4689@email.com,45-54,M,Gold,2021-01-05
4690,CUST-04690,Bongani,Sithole,customer4690@email.com,35-44,M,Platinum,2018-01-18
4691,CUST-04691,Ayanda,Patel,customer4691@email.com,25-34,M,Silver,2023-02-18
4692,CUST-04692,Faith,Khumalo,customer4692@email.com,55+,M,Bronze,2022-06-26
4693,CUST-04693,Bongani,Maluleke,customer4693@email.com,18-24,F,Bronze,2018-09-27
4694,CUST-04694,Nomvula,reddy,,45-54,F,Bronze,2018-04-02
4695,CUST-04695,Aisha,Maluleke,customer4695@email.com,45-54,F,Bronze,2021-06-09
4696,CUST-04696,Priya,Coetzee,customer4696@email.com,35-44,F,Silver,2020-02-28
4697,CUST-04697,  Nthabiseng,Mthembu,customer4697@email.com,25-34,F,Bronze,2021-12-14
4698,CUST-04698,Karabo,Mabaso,customer4698@email.com,18-24,F,Gold,2020-02-07
4699,CUST-04699,Lerato,Reddy,customer4699@email.com,25-34,M,Platinum,2019-11-06
4700,CUST-04700,Yolanda,van der Merwe,,25-34,F,Silver,2020-10-05
4701,CUST-04701,Ayanda,Mthembu,customer4701@email.com,55+,F,Bronze,2019-08-19
4702,CUST-04702,Nthabiseng,Maluleke,customer4702@email.com,18-24,F,Platinum,2021-03-02
4703,CUST-04703,Hendrik,Sithole,customer4703@email.com,55+,F,Bronze,2021-01-27
4704,CUST-04704,Rashid,Visser,customer4704@email.com,45-54,F,Gold,2018-02-11
4705,CUST-04705,Hendrik,Visser,customer4705@email.com,35-44,M,Silver,2021-04-09
4706,CUST-04706,Tumi,Mahlangu,customer4706@email.com,25-34,M,Silver,2019-05-12
4707,CUST-04707,Karabo,Pretorius,customer4707@email.com,35-44,M,Bronze,2020-01-08
4708,CUST-04708,Mpho,Kruger,customer4708@email.com,35-44,M,Bronze,2023-12-06
4709,CUST-04709,Nthabiseng,Jacobs,customer4709@email.com,35-44,M,Bronze,2020-07-02
4710,CUST-04710,Zanele,Dlamini,customer4710@email.com,25-34,M,Gold,2022-08-25
4711,CUST-04711,Johan,Ndlovu,customer4711@email.com,35-44,M,Gold,2021-01-08
4712,CUST-04712,Brenda,Khumalo,customer4712@email.com,18-24,M,Bronze,2018-10-28
4713,CUST-04713,Naledi,Smith,customer4713@email.com,35-44,F,Silver,2020-11-14
4714,CUST-04714,Tumi,Ndlovu,customer4714@email.com,35-44,M,Silver,2018-08-27
4715,CUST-04715,  Thandi,Mabaso,customer4715@email.com,45-54,M,Bronze,2019-06-18
4716,CUST-04716,Michael,Pillay,customer4716@email.com,25-34,F,Bronze,2020-04-08
4717,CUST-04717,MICHAEL,Patel,customer4717@email.com,18-24,F,Silver,2023-07-05
4718,CUST-04718,Andrew,Visser,customer4718@email.com,45-54,F,Bronze,2023-08-05
4719,CUST-04719,Ayanda,Kruger,customer4719@email.com,55+,M,Platinum,2022-05-12
4720,CUST-04720,Tumi,Smith,customer4720@email.com,55+,F,Silver,2020-07-08
4721,CUST-04721,Ayanda,Ndlovu,customer4721@email.com,18-24,F,Platinum,2018-03-15
4722,CUST-04722,Priya,Jacobs,customer4722@email.com,45-54,F,Bronze,2021-03-09
4723,CUST-04723,Karabo,Kruger,customer4723@email.com,55+,M,Bronze,2023-01-01
4724,CUST-04724,Rashid,Reddy,customer4724@email.com,55+,F,Gold,2018-09-18
4725,CUST-04725,Pieter,Maluleke,customer4725@email.com,18-24,M,Silver,2018-03-25
4726,CUST-04726,Tumi,Coetzee,customer4726@email.com,45-54,M,Platinum,2023-11-08
4727,CUST-04727,Thandi,Jacobs,customer4727@email.com,45-54,M,Bronze,2018-08-07
4728,CUST-04728,ANDREW,Mosia,customer4728@email.com,55+,M,Bronze,2022-04-19
4729,CUST-04729,Bongani,Williams,customer4729@email.com,35-44,F,Platinum,2023-08-02
4730,CUST-04730,Thabo,Mahlangu,customer4730@email.com,18-24,F,Bronze,2018-12-30
4731,CUST-04731,Nthabiseng,Mthembu,customer4731@email.com,45-54,F,Silver,2018-04-18
4732,CUST-04732,Andrew,Khumalo,customer4732@email.com,18-24,F,Gold,2021-01-01
4733,CUST-04733,Zanele,Naidoo,customer4733@email.com,25-34,F,Gold,2022-04-24
4734,CUST-04734,Nomvula,Williams,customer4734@email.com,45-54,F,Gold,2019-08-01
4735,CUST-04735,Lerato,Jacobs,customer4735@email.com,18-24,F,Bronze,2021-09-19
4736,CUST-04736,Mpho,Reddy,customer4736@email.com,18-24,M,Bronze,2019-05-01
4737,CUST-04737,  Lebo,Williams,customer4737@email.com,35-44,F,Platinum,2019-03-08
4738,CUST-04738,Bongani,Jacobs,customer4738@email.com,45-54,F,Platinum,2022-07-07
4739,CUST-04739,Thandi,Nkosi,customer4739@email.com,18-24,M,Bronze,2018-01-07
4740,CUST-04740,Naledi,Kruger,customer4740@email.com,45-54,F,Gold,2022-09-14
4741,CUST-04741,Michael,Khumalo,customer4741@email.com,18-24,F,Bronze,2018-12-09
4742,CUST-04742,Sarah,Pretorius,customer4742@email.com,25-34,M,Silver,2020-09-15
4743,CUST-04743,Rashid,Smith,customer4743@email.com,18-24,F,Platinum,2023-06-11
4744,CUST-04744,Pieter,Pillay,customer4744@email.com,18-24,F,Bronze,2020-06-19
4745,CUST-04745,Faith,Smith,customer4745@email.com,45-54,M,Silver,2018-10-15
4746,CUST-04746,Nomvula,Dlamini,customer4746@email.com,45-54,M,Platinum,2018-08-19
4747,CUST-04747,Sanele,Dlamini,customer4747@email.com,18-24,F,Silver,2023-02-26
4748,CUST-04748,Sipho,Mthembu,customer4748@email.com,45-54,F,Gold,2023-04-07
4749,CUST-04749,Nomvula,van der Merwe,,18-24,F,Bronze,2022-05-06
4750,CUST-04750,Andrew,Coetzee,customer4750@email.com,25-34,M,Silver,2023-09-26
4751,CUST-04751,Nthabiseng,Cele,customer4751@email.com,55+,M,Bronze,2023-09-14
4752,CUST-04752,Faith,Khumalo,customer4752@email.com,25-34,F,Bronze,2022-10-31
4753,CUST-04753,  Priya,Pretorius,customer4753@email.com,55+,F,Bronze,2018-05-27
4754,CUST-04754,Hendrik,Naidoo,customer4754@email.com,25-34,M,Silver,2019-04-19
4755,CUST-04755,Michael,Patel,customer4755@email.com,18-24,F,Bronze,2023-11-08
4756,CUST-04756,Kagiso,Mahlangu,customer4756@email.com,55+,M,Gold,2021-06-17
4757,CUST-04757,Johan,Maluleke,customer4757@email.com,25-34,M,Bronze,2019-11-18
4758,CUST-04758,Priya,Ndlovu,customer4758@email.com,18-24,M,Bronze,2020-07-01
4759,CUST-04759,Pieter,Pretorius,customer4759@email.com,18-24,F,Silver,2018-04-06
4760,CUST-04760,Andrew,Dlamini,customer4760@email.com,55+,M,Bronze,2021-11-22
4761,CUST-04761,Pieter,Mabaso,customer4761@email.com,18-24,M,Silver,2019-01-17
4762,CUST-04762,Rashid,Williams,customer4762@email.com,45-54,M,Platinum,2018-07-24
4763,CUST-04763,David,Smith,customer4763@email.com,18-24,M,Silver,2022-05-12
4764,CUST-04764,Faith,Maluleke,customer4764@email.com,45-54,M,Silver,2022-08-04
4765,CUST-04765,Thandi,Naidoo,customer4765@email.com,35-44,F,Silver,2018-02-17
4766,CUST-04766,Ayanda,Reddy,customer4766@email.com,18-24,M,Bronze,2018-01-28
4767,CUST-04767,Nomvula,Nkosi,customer4767@email.com,35-44,F,Bronze,2023-01-07
4768,CUST-04768,Faith,Patel,customer4768@email.com,18-24,F,Silver,2020-12-17
4769,CUST-04769,Sanele,Jacobs,customer4769@email.com,18-24,M,Bronze,2018-06-05
4770,CUST-04770,Yolanda,Visser,customer4770@email.com,45-54,F,Gold,2019-08-17
4771,CUST-04771,Faith,Sithole,customer4771@email.com,55+,M,Bronze,2022-09-28
4772,CUST-04772,Andrew,Reddy,customer4772@email.com,55+,M,Bronze,2020-11-14
4773,CUST-04773,Johan,Pretorius,customer4773@email.com,45-54,F,Platinum,2023-05-09
4774,CUST-04774,Pieter,Reddy,customer4774@email.com,35-44,M,Bronze,2022-01-24
4775,CUST-04775,Hendrik,khumalo,customer4775@email.com,18-24,F,Bronze,2020-09-19
4776,CUST-04776,Hendrik,Mahlangu,customer4776@email.com,25-34,F,Gold,2021-02-15
4777,CUST-04777,Aisha,van der Merwe,customer4777@email.com,35-44,F,Bronze,2022-11-07
4778,CUST-04778,Kagiso,Mokoena,,35-44,F,Gold,2020-11-26
4779,CUST-04779,Tumi,Dlamini,customer4779@email.com,18-24,F,Platinum,2021-04-13
4780,CUST-04780,Nthabiseng,Williams,customer4780@email.com,25-34,M,Platinum,2022-12-11
4781,CUST-04781,Bongani,Tshabalala,customer4781@email.com,55+,F,Gold,2022-01-19
4782,CUST-04782,NOMVULA,Pillay,customer4782@email.com,45-54,M,Platinum,2019-07-11
4783,CUST-04783,Nomvula,Mosia,customer4783@email.com,18-24,M,Bronze,2018-03-24
4784,CUST-04784,Nomvula,Patel,customer4784@email.com,18-24,F,Silver,2021-05-16
4785,CUST-04785,Brenda,Naidoo,customer4785@email.com,25-34,F,Bronze,2022-09-23
4786,CUST-04786,Johan,Maluleke,customer4786@email.com,25-34,M,Silver,2021-09-25
4787,CUST-04787,Priya,Ndlovu,customer4787@email.com,55+,F,Platinum,2020-07-02
4788,CUST-04788,Sanele,Naidoo,customer4788@email.com,45-54,F,Platinum,2023-06-17
4789,CUST-04789,David,Naidoo,customer4789@email.com,25-34,M,Silver,2019-11-24
4790,CUST-04790,Hendrik,Reddy,customer4790@email.com,25-34,F,Bronze,2021-01-06
4791,CUST-04791,Nomvula,Pretorius,customer4791@email.com,45-54,M,Silver,2018-07-01
4792,CUST-04792,Andrew,Mthembu,customer4792@email.com,55+,M,Silver,2020-03-28
4793,CUST-04793,Aisha,Nkosi,customer4793@email.com,35-44,M,Silver,2018-03-02
4794,CUST-04794,Tumi,Jacobs,customer4794@email.com,25-34,M,Bronze,2022-09-23
4795,CUST-04795,Naledi,Mabaso,customer4795@email.com,18-24,F,Silver,2021-07-18
4796,CUST-04796,David,Nkosi,customer4796@email.com,55+,F,Platinum,2018-01-07
4797,CUST-04797,  Thandi,Pretorius,customer4797@email.com,25-34,F,Bronze,2019-12-16
4798,CUST-04798,Johan,Cele,customer4798@email.com,35-44,F,Platinum,2023-09-02
4799,CUST-04799,Faith,Mthembu,customer4799@email.com,25-34,F,Platinum,2020-03-23
4800,CUST-04800,Rashid,Mosia,customer4800@email.com,18-24,M,Gold,2020-07-05
4801,CUST-04801,Priya,Pretorius,customer4801@email.com,18-24,F,Silver,2020-09-12
4802,CUST-04802,Brenda,Naidoo,customer4802@email.com,55+,M,Silver,2019-04-26
4803,CUST-04803,Faith,Dlamini,customer4803@email.com,55+,M,Gold,2019-11-12
4804,CUST-04804,Ayanda,Botha,customer4804@email.com,35-44,F,Bronze,2022-12-11
4805,CUST-04805,Nomvula,Dlamini,customer4805@email.com,45-54,M,Bronze,2019-04-10
4806,CUST-04806,Thabo,Mosia,customer4806@email.com,18-24,F,Silver,2019-01-12
4807,CUST-04807,RASHID,Mahlangu,customer4807@email.com,25-34,F,Bronze,2021-11-10
4808,CUST-04808,Hendrik,Pillay,customer4808@email.com,18-24,M,Bronze,2020-07-11
4809,CUST-04809,Hendrik,Nkosi,customer4809@email.com,45-54,M,Bronze,2020-07-12
4810,CUST-04810,Nomvula,Williams,customer4810@email.com,18-24,M,Platinum,2019-12-25
4811,CUST-04811,ANDREW,Smith,customer4811@email.com,18-24,M,Platinum,2022-05-07
4812,CUST-04812,Naledi,Dlamini,customer4812@email.com,35-44,M,Gold,2021-03-02
4813,CUST-04813,Ayanda,ndlovu,customer4813@email.com,25-34,M,Bronze,2021-12-08
4814,CUST-04814,Karabo,Mokoena,customer4814@email.com,18-24,F,Platinum,2018-10-07
4815,CUST-04815,Sanele,Ndlovu,,18-24,F,Bronze,2022-01-27
4816,CUST-04816,Nomvula,Botha,customer4816@email.com,35-44,M,Silver,2019-09-06
4817,CUST-04817,David,Nkosi,customer4817@email.com,35-44,M,Bronze,2022-08-27
4818,CUST-04818,Refilwe,Dlamini,customer4818@email.com,45-54,F,Bronze,2022-01-22
4819,CUST-04819,Johan,Mabaso,customer4819@email.com,55+,F,Bronze,2018-04-24
4820,CUST-04820,Naledi,Patel,customer4820@email.com,55+,M,Gold,2022-10-30
4821,CUST-04821,Pieter,mthembu,,35-44,F,Silver,2020-11-13
4822,CUST-04822,Ayanda,Reddy,customer4822@email.com,18-24,M,Silver,2019-10-23
4823,CUST-04823,Pieter,Cele,customer4823@email.com,45-54,F,Bronze,2019-01-24
4824,CUST-04824,Andrew,Pretorius,,45-54,F,Bronze,2019-04-05
4825,CUST-04825,Michael,Naidoo,customer4825@email.com,45-54,F,Platinum,2023-03-06
4826,CUST-04826,Thandi,Mthembu,customer4826@email.com,35-44,M,Gold,2023-10-12
4827,CUST-04827,Andrew,Reddy,customer4827@email.com,25-34,M,Bronze,2023-08-07
4828,CUST-04828,Hendrik,Mokoena,customer4828@email.com,25-34,F,Platinum,2018-05-03
4829,CUST-04829,Nthabiseng,Naidoo,customer4829@email.com,25-34,F,Bronze,2021-04-08
4830,CUST-04830,Nthabiseng,Ndlovu,customer4830@email.com,35-44,F,Bronze,2021-04-29
4831,CUST-04831,Thandi,Williams,customer4831@email.com,55+,F,Bronze,2022-10-14
4832,CUST-04832,Brenda,Khumalo,customer4832@email.com,25-34,F,Bronze,2023-01-14
4833,CUST-04833,Sarah,Kruger,customer4833@email.com,35-44,F,Bronze,2019-10-16
4834,CUST-04834,Lebo,Pretorius,customer4834@email.com,25-34,F,Bronze,2019-09-10
4835,CUST-04835,Michael,Smith,customer4835@email.com,25-34,F,Bronze,2022-01-26
4836,CUST-04836,Priya,Khumalo,customer4836@email.com,25-34,M,Silver,2022-09-22
4837,CUST-04837,Thandi,Ndlovu,customer4837@email.com,18-24,F,Bronze,2018-05-10
4838,CUST-04838,Michael,Mabaso,customer4838@email.com,45-54,M,Silver,2019-04-11
4839,CUST-04839,Nomvula,Khumalo,customer4839@email.com,18-24,M,Platinum,2019-02-28
4840,CUST-04840,Refilwe,Coetzee,customer4840@email.com,45-54,F,Silver,2018-09-07
4841,CUST-04841,Zanele,Tshabalala,customer4841@email.com,45-54,M,Bronze,2021-12-27
4842,CUST-04842,Hendrik,Dlamini,customer4842@email.com,25-34,M,Bronze,2021-06-06
4843,CUST-04843,Michael,Mokoena,customer4843@email.com,25-34,F,Gold,2018-02-03
4844,CUST-04844,Mpho,Cele,customer4844@email.com,35-44,M,Bronze,2021-08-13
4845,CUST-04845,Johan,Mahlangu,customer4845@email.com,55+,M,Silver,2021-10-13
4846,CUST-04846,Faith,van der Merwe,,25-34,M,Platinum,2021-11-30
4847,CUST-04847,Andrew,Cele,customer4847@email.com,45-54,M,Bronze,2022-11-09
4848,CUST-04848,Bongani,Reddy,customer4848@email.com,18-24,M,Gold,2021-03-31
4849,CUST-04849,Sarah,Kruger,customer4849@email.com,55+,M,Gold,2018-09-24
4850,CUST-04850,THANDI,Naidoo,customer4850@email.com,45-54,F,Platinum,2021-12-20
4851,CUST-04851,David,Jacobs,customer4851@email.com,35-44,M,Silver,2019-04-22
4852,CUST-04852,Michael,Visser,customer4852@email.com,35-44,F,Silver,2021-07-24
4853,CUST-04853,Sarah,Mabaso,customer4853@email.com,45-54,M,Bronze,2020-01-08
4854,CUST-04854,Ayanda,Sithole,customer4854@email.com,25-34,M,Silver,2018-06-25
4855,CUST-04855,Nthabiseng,Dlamini,customer4855@email.com,35-44,M,Gold,2019-03-24
4856,CUST-04856,Johan,Smith,customer4856@email.com,25-34,F,Silver,2020-08-02
4857,CUST-04857,Rashid,Mosia,,18-24,M,Silver,2021-12-21
4858,CUST-04858,Rashid,Mokoena,customer4858@email.com,45-54,F,Gold,2020-09-11
4859,CUST-04859,Nthabiseng,Khumalo,customer4859@email.com,35-44,M,Bronze,2023-11-23
4860,CUST-04860,Lerato,Khumalo,customer4860@email.com,45-54,M,Bronze,2019-08-09
4861,CUST-04861,Pieter,Tshabalala,customer4861@email.com,25-34,F,Silver,2022-12-29
4862,CUST-04862,Kagiso,Sithole,customer4862@email.com,35-44,F,Platinum,2021-02-23
4863,CUST-04863,Priya,Coetzee,customer4863@email.com,45-54,F,Silver,2019-02-05
4864,CUST-04864,Thabo,Pillay,,55+,F,Bronze,2023-11-11
4865,CUST-04865,Kagiso,Khumalo,customer4865@email.com,45-54,F,Silver,2019-03-03
4866,CUST-04866,Thandi,Pretorius,customer4866@email.com,55+,M,Platinum,2018-10-08
4867,CUST-04867,Nthabiseng,Patel,customer4867@email.com,25-34,F,Bronze,2023-11-29
4868,CUST-04868,Michael,Khumalo,customer4868@email.com,25-34,F,Platinum,2023-02-17
4869,CUST-04869,Nomvula,Nkosi,customer4869@email.com,25-34,M,Silver,2023-01-24
4870,CUST-04870,Bongani,Khumalo,,18-24,M,Bronze,2020-07-27
4871,CUST-04871,Refilwe,van der Merwe,customer4871@email.com,45-54,M,Silver,2020-01-28
4872,CUST-04872,Ayanda,Coetzee,customer4872@email.com,25-34,M,Gold,2023-04-30
4873,CUST-04873,Brenda,Visser,customer4873@email.com,55+,M,Bronze,2020-04-30
4874,CUST-04874,Ayanda,Pretorius,customer4874@email.com,18-24,F,Bronze,2023-06-17
4875,CUST-04875,Lebo,Botha,customer4875@email.com,45-54,F,Bronze,2023-11-05
4876,CUST-04876,  Aisha,Pretorius,customer4876@email.com,55+,M,Bronze,2020-10-24
4877,CUST-04877,Mpho,Mosia,customer4877@email.com,55+,M,Silver,2019-12-13
4878,CUST-04878,Andrew,Kruger,customer4878@email.com,18-24,M,Platinum,2020-07-03
4879,CUST-04879,Thabo,Visser,customer4879@email.com,25-34,F,Bronze,2021-11-27
4880,CUST-04880,Sanele,Cele,customer4880@email.com,18-24,F,Bronze,2019-12-16
4881,CUST-04881,Lebo,Smith,customer4881@email.com,25-34,M,Bronze,2022-11-04
4882,CUST-04882,Sanele,Mosia,customer4882@email.com,45-54,M,Bronze,2022-04-29
4883,CUST-04883,Zanele,Mosia,customer4883@email.com,35-44,F,Bronze,2020-11-11
4884,CUST-04884,Hendrik,Mahlangu,customer4884@email.com,35-44,F,Silver,2023-01-03
4885,CUST-04885,Thabo,Khumalo,customer4885@email.com,45-54,M,Platinum,2018-10-15
4886,CUST-04886,Rashid,Patel,customer4886@email.com,55+,F,Gold,2020-02-11
4887,CUST-04887,Lerato,Mosia,,45-54,F,Bronze,2022-01-13
4888,CUST-04888,Ayanda,Coetzee,customer4888@email.com,25-34,M,Silver,2022-07-16
4889,CUST-04889,Bongani,Jacobs,customer4889@email.com,35-44,F,Silver,2020-06-25
4890,CUST-04890,Brenda,Mosia,customer4890@email.com,35-44,M,Silver,2021-02-06
4891,CUST-04891,Lerato,Williams,customer4891@email.com,35-44,F,Silver,2022-12-07
4892,CUST-04892,Hendrik,Ndlovu,customer4892@email.com,35-44,M,Bronze,2018-06-03
4893,CUST-04893,ZANELE,Naidoo,customer4893@email.com,25-34,M,Silver,2018-09-12
4894,CUST-04894,Rashid,Pretorius,customer4894@email.com,45-54,M,Gold,2018-10-21
4895,CUST-04895,Thandi,Botha,customer4895@email.com,25-34,M,Bronze,2018-01-11
4896,CUST-04896,Nomvula,Sithole,customer4896@email.com,55+,F,Bronze,2018-02-09
4897,CUST-04897,MPHO,van der Merwe,customer4897@email.com,18-24,F,Platinum,2023-03-10
4898,CUST-04898,Bongani,Tshabalala,customer4898@email.com,55+,F,Bronze,2019-06-08
4899,CUST-04899,Thabo,Reddy,customer4899@email.com,18-24,F,Bronze,2018-06-25
4900,CUST-04900,Michael,Jacobs,customer4900@email.com,55+,M,Bronze,2019-09-01
4901,CUST-04901,  Nthabiseng,Reddy,customer4901@email.com,35-44,F,Silver,2018-08-31
4902,CUST-04902,Nomvula,Pretorius,customer4902@email.com,18-24,M,Gold,2022-07-16
4903,CUST-04903,Sarah,Pillay,customer4903@email.com,35-44,M,Bronze,2018-10-01
4904,CUST-04904,Michael,Pillay,customer4904@email.com,45-54,F,Gold,2022-03-15
4905,CUST-04905,Refilwe,Nkosi,customer4905@email.com,55+,F,Bronze,2022-05-05
4906,CUST-04906,Michael,Naidoo,,35-44,M,Silver,2020-02-20
4907,CUST-04907,Thandi,Jacobs,customer4907@email.com,55+,F,Silver,2021-06-24
4908,CUST-04908,Naledi,Pillay,customer4908@email.com,55+,F,Platinum,2019-04-18
4909,CUST-04909,Mpho,Pretorius,,25-34,F,Silver,2022-09-13
4910,CUST-04910,Michael,Mthembu,customer4910@email.com,45-54,M,Platinum,2020-09-14
4911,CUST-04911,Thabo,Mahlangu,,35-44,M,Bronze,2021-04-07
4912,CUST-04912,Nthabiseng,Mahlangu,customer4912@email.com,45-54,M,Bronze,2021-09-15
4913,CUST-04913,Brenda,Mahlangu,customer4913@email.com,25-34,M,Bronze,2023-06-11
4914,CUST-04914,Naledi,Kruger,customer4914@email.com,45-54,M,Gold,2020-03-22
4915,CUST-04915,Nthabiseng,Jacobs,customer4915@email.com,45-54,F,Silver,2023-06-13
4916,CUST-04916,Brenda,Mabaso,customer4916@email.com,25-34,F,Platinum,2019-06-11
4917,CUST-04917,Andrew,Pillay,customer4917@email.com,45-54,M,Platinum,2021-09-07
4918,CUST-04918,Aisha,Mokoena,,55+,F,Bronze,2019-10-31
4919,CUST-04919,Nomvula,Williams,customer4919@email.com,55+,F,Bronze,2022-07-12
4920,CUST-04920,Johan,Reddy,customer4920@email.com,55+,F,Silver,2023-09-05
4921,CUST-04921,Yolanda,Mokoena,customer4921@email.com,35-44,M,Silver,2018-11-19
4922,CUST-04922,Ayanda,Botha,customer4922@email.com,35-44,F,Bronze,2018-08-05
4923,CUST-04923,Michael,Mthembu,customer4923@email.com,25-34,F,Silver,2021-11-08
4924,CUST-04924,Sarah,Nkosi,customer4924@email.com,35-44,M,Silver,2023-05-01
4925,CUST-04925,Mpho,Nkosi,customer4925@email.com,25-34,F,Silver,2018-01-30
4926,CUST-04926,Thabo,Williams,customer4926@email.com,18-24,F,Silver,2019-04-17
4927,CUST-04927,Brenda,Sithole,,55+,M,Platinum,2020-02-23
4928,CUST-04928,Rashid,Mabaso,customer4928@email.com,35-44,F,Platinum,2023-05-13
4929,CUST-04929,Johan,Nkosi,customer4929@email.com,45-54,F,Gold,2020-01-13
